VNUM	LOCALE_NAME
10314	Dark Talisman+24
10315	Dark Talisman+25
10316	Dark Talisman+26
10317	Dark Talisman+27
10318	Dark Talisman+28
10319	Dark Talisman+29
10320	Dark Talisman+30
10321	Dark Talisman+31
10322	Dark Talisman+32
10323	Dark Talisman+33
10324	Dark Talisman+34
10325	Dark Talisman+35
10326	Dark Talisman+36
10327	Dark Talisman+37
10328	Dark Talisman+38
10329	Dark Talisman+39
10330	Dark Talisman+40
10331	Dark Talisman+41
10332	Dark Talisman+42
10333	Dark Talisman+43
10334	Dark Talisman+44
10335	Dark Talisman+45
10336	Dark Talisman+46
10337	Dark Talisman+47
10338	Dark Talisman+48
10339	Dark Talisman+49
10340	Dark Talisman+50
10341	Dark Talisman+51
10342	Dark Talisman+52
10343	Dark Talisman+53
10344	Dark Talisman+54
10345	Dark Talisman+55
10346	Dark Talisman+56
10347	Dark Talisman+57
10348	Dark Talisman+58
10349	Dark Talisman+59
10350	Dark Talisman+60
10351	Dark Talisman+61
10352	Dark Talisman+62
10353	Dark Talisman+63
10354	Dark Talisman+64
10355	Dark Talisman+65
10356	Dark Talisman+66
10357	Dark Talisman+67
10358	Dark Talisman+68
10359	Dark Talisman+69
10360	Dark Talisman+70
10361	Dark Talisman+71
10362	Dark Talisman+72
10363	Dark Talisman+73
10364	Dark Talisman+74
10365	Dark Talisman+75
10366	Dark Talisman+76
10367	Dark Talisman+77
10368	Dark Talisman+78
10369	Dark Talisman+79
10370	Dark Talisman+80
10371	Dark Talisman+81
10372	Dark Talisman+82
10373	Dark Talisman+83
10374	Dark Talisman+84
10375	Dark Talisman+85
10376	Dark Talisman+86
10377	Dark Talisman+87
10378	Dark Talisman+88
10379	Dark Talisman+89
10380	Dark Talisman+90
10381	Dark Talisman+91
10382	Dark Talisman+92
10383	Dark Talisman+93
10384	Dark Talisman+94
10385	Dark Talisman+95
10386	Dark Talisman+96
10387	Dark Talisman+97
10388	Dark Talisman+98
10389	Dark Talisman+99
10390	Dark Talisman+100
10391	Dark Talisman+101
10392	Dark Talisman+102
10393	Dark Talisman+103
10394	Dark Talisman+104
10395	Dark Talisman+105
10396	Dark Talisman+106
10397	Dark Talisman+107
10398	Dark Talisman+108
10399	Dark Talisman+109
10400	Dark Talisman+110
10401	Dark Talisman+111
10402	Dark Talisman+112
10403	Dark Talisman+113
10404	Dark Talisman+114
10405	Dark Talisman+115
10406	Dark Talisman+116
10407	Dark Talisman+117
10408	Dark Talisman+118
10409	Dark Talisman+119
10410	Dark Talisman+120
10411	Dark Talisman+121
10412	Dark Talisman+122
10413	Dark Talisman+123
10414	Dark Talisman+124
10415	Dark Talisman+125
10416	Dark Talisman+126
10417	Dark Talisman+127
10418	Dark Talisman+128
10419	Dark Talisman+129
10420	Dark Talisman+130
10421	Dark Talisman+131
10422	Dark Talisman+132
10423	Dark Talisman+133
10424	Dark Talisman+134
10425	Dark Talisman+135
10426	Dark Talisman+136
10427	Dark Talisman+137
10428	Dark Talisman+138
10429	Dark Talisman+139
10430	Dark Talisman+140
10431	Dark Talisman+141
10432	Dark Talisman+142
10433	Dark Talisman+143
10434	Dark Talisman+144
10435	Dark Talisman+145
10436	Dark Talisman+146
10437	Dark Talisman+147
10438	Dark Talisman+148
10439	Dark Talisman+149
10440	Dark Talisman+150
10441	Dark Talisman+151
10442	Dark Talisman+152
10443	Dark Talisman+153
10444	Dark Talisman+154
10445	Dark Talisman+155
10446	Dark Talisman+156
10447	Dark Talisman+157
10448	Dark Talisman+158
10449	Dark Talisman+159
10450	Dark Talisman+160
10451	Dark Talisman+161
10452	Dark Talisman+162
10453	Dark Talisman+163
10454	Dark Talisman+164
10455	Dark Talisman+165
10456	Dark Talisman+166
10457	Dark Talisman+167
10458	Dark Talisman+168
10459	Dark Talisman+169
10460	Dark Talisman+170
10461	Dark Talisman+171
10462	Dark Talisman+172
10463	Dark Talisman+173
10464	Dark Talisman+174
10465	Dark Talisman+175
10466	Dark Talisman+176
10467	Dark Talisman+177
10468	Dark Talisman+178
10469	Dark Talisman+179
10470	Dark Talisman+180
10471	Dark Talisman+181
10472	Dark Talisman+182
10473	Dark Talisman+183
10474	Dark Talisman+184
10475	Dark Talisman+185
10476	Dark Talisman+186
10477	Dark Talisman+187
10478	Dark Talisman+188
10479	Dark Talisman+189
10480	Dark Talisman+190
10481	Dark Talisman+191
10482	Dark Talisman+192
10483	Dark Talisman+193
10484	Dark Talisman+194
10485	Dark Talisman+195
10486	Dark Talisman+196
10487	Dark Talisman+197
10488	Dark Talisman+198
10489	Dark Talisman+199
10490	Dark Talisman+200
10520	Wind Talisman+0
10521	Wind Talisman+1
10522	Wind Talisman+2
10523	Wind Talisman+3
10524	Wind Talisman+4
10525	Wind Talisman+5
10526	Wind Talisman+6
10527	Wind Talisman+7
10528	Wind Talisman+8
10529	Wind Talisman+9
10530	Wind Talisman+10
10531	Wind Talisman+11
10532	Wind Talisman+12
10533	Wind Talisman+13
10534	Wind Talisman+14
10535	Wind Talisman+15
10536	Wind Talisman+16
10537	Wind Talisman+17
10538	Wind Talisman+18
10539	Wind Talisman+19
10540	Wind Talisman+20
10541	Wind Talisman+21
10542	Wind Talisman+22
10543	Wind Talisman+23
10544	Wind Talisman+24
10545	Wind Talisman+25
10546	Wind Talisman+26
10547	Wind Talisman+27
10548	Wind Talisman+28
10549	Wind Talisman+29
10550	Wind Talisman+30
10551	Wind Talisman+31
10552	Wind Talisman+32
10553	Wind Talisman+33
10554	Wind Talisman+34
10555	Wind Talisman+35
10556	Wind Talisman+36
10557	Wind Talisman+37
10558	Wind Talisman+38
10559	Wind Talisman+39
10560	Wind Talisman+40
10561	Wind Talisman+41
10562	Wind Talisman+42
10563	Wind Talisman+43
10564	Wind Talisman+44
10565	Wind Talisman+45
10566	Wind Talisman+46
10567	Wind Talisman+47
10568	Wind Talisman+48
10569	Wind Talisman+49
10570	Wind Talisman+50
10571	Wind Talisman+51
10572	Wind Talisman+52
10573	Wind Talisman+53
10574	Wind Talisman+54
10575	Wind Talisman+55
10576	Wind Talisman+56
10577	Wind Talisman+57
10578	Wind Talisman+58
10579	Wind Talisman+59
10580	Wind Talisman+60
10581	Wind Talisman+61
10582	Wind Talisman+62
10583	Wind Talisman+63
10584	Wind Talisman+64
10585	Wind Talisman+65
10586	Wind Talisman+66
10587	Wind Talisman+67
10588	Wind Talisman+68
10589	Wind Talisman+69
10590	Wind Talisman+70
10591	Wind Talisman+71
10592	Wind Talisman+72
10593	Wind Talisman+73
10594	Wind Talisman+74
10595	Wind Talisman+75
10596	Wind Talisman+76
10597	Wind Talisman+77
10598	Wind Talisman+78
10599	Wind Talisman+79
10600	Wind Talisman+80
10601	Wind Talisman+81
10602	Wind Talisman+82
10603	Wind Talisman+83
10604	Wind Talisman+84
10605	Wind Talisman+85
10606	Wind Talisman+86
10607	Wind Talisman+87
10608	Wind Talisman+88
10609	Wind Talisman+89
10610	Wind Talisman+90
10611	Wind Talisman+91
10612	Wind Talisman+92
10613	Wind Talisman+93
10614	Wind Talisman+94
10615	Wind Talisman+95
10616	Wind Talisman+96
10617	Wind Talisman+97
10618	Wind Talisman+98
10619	Wind Talisman+99
10620	Wind Talisman+100
10621	Wind Talisman+101
10622	Wind Talisman+102
10623	Wind Talisman+103
10624	Wind Talisman+104
10625	Wind Talisman+105
10626	Wind Talisman+106
10627	Wind Talisman+107
10628	Wind Talisman+108
10629	Wind Talisman+109
10630	Wind Talisman+110
10631	Wind Talisman+111
10632	Wind Talisman+112
10633	Wind Talisman+113
10634	Wind Talisman+114
10635	Wind Talisman+115
10636	Wind Talisman+116
10637	Wind Talisman+117
10638	Wind Talisman+118
10639	Wind Talisman+119
10640	Wind Talisman+120
10641	Wind Talisman+121
10642	Wind Talisman+122
10643	Wind Talisman+123
10644	Wind Talisman+124
10645	Wind Talisman+125
10646	Wind Talisman+126
10647	Wind Talisman+127
10648	Wind Talisman+128
10649	Wind Talisman+129
10650	Wind Talisman+130
10651	Wind Talisman+131
10652	Wind Talisman+132
10653	Wind Talisman+133
10654	Wind Talisman+134
10655	Wind Talisman+135
10656	Wind Talisman+136
10657	Wind Talisman+137
10658	Wind Talisman+138
10659	Wind Talisman+139
10660	Wind Talisman+140
10661	Wind Talisman+141
10662	Wind Talisman+142
10663	Wind Talisman+143
10664	Wind Talisman+144
10665	Wind Talisman+145
10666	Wind Talisman+146
10667	Wind Talisman+147
10668	Wind Talisman+148
10669	Wind Talisman+149
10670	Wind Talisman+150
10671	Wind Talisman+151
10672	Wind Talisman+152
10673	Wind Talisman+153
10674	Wind Talisman+154
10675	Wind Talisman+155
10676	Wind Talisman+156
10677	Wind Talisman+157
10678	Wind Talisman+158
10679	Wind Talisman+159
10680	Wind Talisman+160
10681	Wind Talisman+161
10682	Wind Talisman+162
10683	Wind Talisman+163
10684	Wind Talisman+164
10685	Wind Talisman+165
10686	Wind Talisman+166
10687	Wind Talisman+167
10688	Wind Talisman+168
10689	Wind Talisman+169
10690	Wind Talisman+170
10691	Wind Talisman+171
10692	Wind Talisman+172
10693	Wind Talisman+173
10694	Wind Talisman+174
10695	Wind Talisman+175
10696	Wind Talisman+176
10697	Wind Talisman+177
10698	Wind Talisman+178
10699	Wind Talisman+179
10700	Wind Talisman+180
10701	Wind Talisman+181
10702	Wind Talisman+182
10703	Wind Talisman+183
10704	Wind Talisman+184
10705	Wind Talisman+185
10706	Wind Talisman+186
10707	Wind Talisman+187
10708	Wind Talisman+188
10709	Wind Talisman+189
10710	Wind Talisman+190
10711	Wind Talisman+191
10712	Wind Talisman+192
10713	Wind Talisman+193
10714	Wind Talisman+194
10715	Wind Talisman+195
10716	Wind Talisman+196
10717	Wind Talisman+197
10718	Wind Talisman+198
10719	Wind Talisman+199
10720	Wind Talisman+200
10750	Lightning Talisman+0
10751	Lightning Talisman+1
10752	Lightning Talisman+2
10753	Lightning Talisman+3
10754	Lightning Talisman+4
10755	Lightning Talisman+5
10756	Lightning Talisman+6
10757	Lightning Talisman+7
10758	Lightning Talisman+8
10759	Lightning Talisman+9
10760	Lightning Talisman+10
10761	Lightning Talisman+11
10762	Lightning Talisman+12
10763	Lightning Talisman+13
10764	Lightning Talisman+14
10765	Lightning Talisman+15
10766	Lightning Talisman+16
10767	Lightning Talisman+17
10768	Lightning Talisman+18
10769	Lightning Talisman+19
10770	Lightning Talisman+20
10771	Lightning Talisman+21
10772	Lightning Talisman+22
10773	Lightning Talisman+23
10774	Lightning Talisman+24
10775	Lightning Talisman+25
10776	Lightning Talisman+26
10777	Lightning Talisman+27
10778	Lightning Talisman+28
10779	Lightning Talisman+29
10780	Lightning Talisman+30
10781	Lightning Talisman+31
10782	Lightning Talisman+32
10783	Lightning Talisman+33
10784	Lightning Talisman+34
10785	Lightning Talisman+35
10786	Lightning Talisman+36
10787	Lightning Talisman+37
10788	Lightning Talisman+38
10789	Lightning Talisman+39
10790	Lightning Talisman+40
10791	Lightning Talisman+41
10792	Lightning Talisman+42
10793	Lightning Talisman+43
10794	Lightning Talisman+44
10795	Lightning Talisman+45
10796	Lightning Talisman+46
10797	Lightning Talisman+47
10798	Lightning Talisman+48
10799	Lightning Talisman+49
10800	Lightning Talisman+50
10801	Lightning Talisman+51
10802	Lightning Talisman+52
10803	Lightning Talisman+53
10804	Lightning Talisman+54
10805	Lightning Talisman+55
10806	Lightning Talisman+56
10807	Lightning Talisman+57
10808	Lightning Talisman+58
10809	Lightning Talisman+59
10810	Lightning Talisman+60
10811	Lightning Talisman+61
10812	Lightning Talisman+62
10813	Lightning Talisman+63
10814	Lightning Talisman+64
10815	Lightning Talisman+65
10816	Lightning Talisman+66
10817	Lightning Talisman+67
10818	Lightning Talisman+68
10819	Lightning Talisman+69
10820	Lightning Talisman+70
10821	Lightning Talisman+71
10822	Lightning Talisman+72
10823	Lightning Talisman+73
10824	Lightning Talisman+74
10825	Lightning Talisman+75
10826	Lightning Talisman+76
10827	Lightning Talisman+77
10828	Lightning Talisman+78
10829	Lightning Talisman+79
10830	Lightning Talisman+80
10831	Lightning Talisman+81
10832	Lightning Talisman+82
10833	Lightning Talisman+83
10834	Lightning Talisman+84
10835	Lightning Talisman+85
10836	Lightning Talisman+86
10837	Lightning Talisman+87
10838	Lightning Talisman+88
10839	Lightning Talisman+89
10840	Lightning Talisman+90
10841	Lightning Talisman+91
10842	Lightning Talisman+92
10843	Lightning Talisman+93
10844	Lightning Talisman+94
10845	Lightning Talisman+95
10846	Lightning Talisman+96
10847	Lightning Talisman+97
10848	Lightning Talisman+98
10849	Lightning Talisman+99
10850	Lightning Talisman+100
10851	Lightning Talisman+101
10852	Lightning Talisman+102
10853	Lightning Talisman+103
10854	Lightning Talisman+104
10855	Lightning Talisman+105
10856	Lightning Talisman+106
10857	Lightning Talisman+107
10858	Lightning Talisman+108
10859	Lightning Talisman+109
10860	Lightning Talisman+110
10861	Lightning Talisman+111
10862	Lightning Talisman+112
10863	Lightning Talisman+113
10864	Lightning Talisman+114
10865	Lightning Talisman+115
10866	Lightning Talisman+116
10867	Lightning Talisman+117
10868	Lightning Talisman+118
10869	Lightning Talisman+119
10870	Lightning Talisman+120
10871	Lightning Talisman+121
10872	Lightning Talisman+122
10873	Lightning Talisman+123
10874	Lightning Talisman+124
10875	Lightning Talisman+125
10876	Lightning Talisman+126
10877	Lightning Talisman+127
10878	Lightning Talisman+128
10879	Lightning Talisman+129
10880	Lightning Talisman+130
10881	Lightning Talisman+131
10882	Lightning Talisman+132
10883	Lightning Talisman+133
10884	Lightning Talisman+134
10885	Lightning Talisman+135
10886	Lightning Talisman+136
10887	Lightning Talisman+137
10888	Lightning Talisman+138
10889	Lightning Talisman+139
10890	Lightning Talisman+140
10891	Lightning Talisman+141
10892	Lightning Talisman+142
10893	Lightning Talisman+143
10894	Lightning Talisman+144
10895	Lightning Talisman+145
10896	Lightning Talisman+146
10897	Lightning Talisman+147
10898	Lightning Talisman+148
10899	Lightning Talisman+149
10900	Lightning Talisman+150
10901	Lightning Talisman+151
10902	Lightning Talisman+152
10903	Lightning Talisman+153
10904	Lightning Talisman+154
10905	Lightning Talisman+155
10906	Lightning Talisman+156
10907	Lightning Talisman+157
10908	Lightning Talisman+158
10909	Lightning Talisman+159
10910	Lightning Talisman+160
10911	Lightning Talisman+161
10912	Lightning Talisman+162
10913	Lightning Talisman+163
10914	Lightning Talisman+164
10915	Lightning Talisman+165
10916	Lightning Talisman+166
10917	Lightning Talisman+167
10918	Lightning Talisman+168
10919	Lightning Talisman+169
10920	Lightning Talisman+170
10921	Lightning Talisman+171
10922	Lightning Talisman+172
10923	Lightning Talisman+173
10924	Lightning Talisman+174
10925	Lightning Talisman+175
10926	Lightning Talisman+176
10927	Lightning Talisman+177
10928	Lightning Talisman+178
10929	Lightning Talisman+179
10930	Lightning Talisman+180
10931	Lightning Talisman+181
10932	Lightning Talisman+182
10933	Lightning Talisman+183
10934	Lightning Talisman+184
10935	Lightning Talisman+185
10936	Lightning Talisman+186
10937	Lightning Talisman+187
10938	Lightning Talisman+188
10939	Lightning Talisman+189
10940	Lightning Talisman+190
10941	Lightning Talisman+191
10942	Lightning Talisman+192
10943	Lightning Talisman+193
10944	Lightning Talisman+194
10945	Lightning Talisman+195
10946	Lightning Talisman+196
10947	Lightning Talisman+197
10948	Lightning Talisman+198
10949	Lightning Talisman+199
10950	Lightning Talisman+200
11000	Wolf Armour
11010	Wild Boar Armour
11020	Bear Armour
11030	Tiger Armour
11200	Monk Plate Armour+0
11201	Monk Plate Armour+1
11202	Monk Plate Armour+2
11203	Monk Plate Armour+3
11204	Monk Plate Armour+4
11205	Monk Plate Armour+5
11206	Monk Plate Armour+6
11207	Monk Plate Armour+7
11208	Monk Plate Armour+8
11209	Monk Plate Armour+9
11210	Iron Plate Armour+0
11211	Iron Plate Armour+1
11212	Iron Plate Armour+2
11213	Iron Plate Armour+3
11214	Iron Plate Armour+4
11215	Iron Plate Armour+5
11216	Iron Plate Armour+6
11217	Iron Plate Armour+7
11218	Iron Plate Armour+8
11219	Iron Plate Armour+9
11220	Tiger Plate Armour+0
11221	Tiger Plate Armour+1
11222	Tiger Plate Armour+2
11223	Tiger Plate Armour+3
11224	Tiger Plate Armour+4
11225	Tiger Plate Armour+5
11226	Tiger Plate Armour+6
11227	Tiger Plate Armour+7
11228	Tiger Plate Armour+8
11229	Tiger Plate Armour+9
11230	Lion Plate Armour+0
11231	Lion Plate Armour+1
11232	Lion Plate Armour+2
11233	Lion Plate Armour+3
11234	Lion Plate Armour+4
11235	Lion Plate Armour+5
11236	Lion Plate Armour+6
11237	Lion Plate Armour+7
11238	Lion Plate Armour+8
11239	Lion Plate Armour+9
11240	Lethal Plate Armour+0
11241	Lethal Plate Armour+1
11242	Lethal Plate Armour+2
11243	Lethal Plate Armour+3
11244	Lethal Plate Armour+4
11245	Lethal Plate Armour+5
11246	Lethal Plate Armour+6
11247	Lethal Plate Armour+7
11248	Lethal Plate Armour+8
11249	Lethal Plate Armour+9
11250	Dragon Plate Armour+0
11251	Dragon Plate Armour+1
11252	Dragon Plate Armour+2
11253	Dragon Plate Armour+3
11254	Dragon Plate Armour+4
11255	Dragon Plate Armour+5
11256	Dragon Plate Armour+6
11257	Dragon Plate Armour+7
11258	Dragon Plate Armour+8
11259	Dragon Plate Armour+9
11260	Scale Plate Armour+0
11261	Scale Plate Armour+1
11262	Scale Plate Armour+2
11263	Scale Plate Armour+3
11264	Scale Plate Armour+4
11265	Scale Plate Armour+5
11266	Scale Plate Armour+6
11267	Scale Plate Armour+7
11268	Scale Plate Armour+8
11269	Scale Plate Armour+9
11270	Gold Plate Armour+0
11271	Gold Plate Armour+1
11272	Gold Plate Armour+2
11273	Gold Plate Armour+3
11274	Gold Plate Armour+4
11275	Gold Plate Armour+5
11276	Gold Plate Armour+6
11277	Gold Plate Armour+7
11278	Gold Plate Armour+8
11279	Gold Plate Armour+9
11280	Dragon God Armour+0
11281	Dragon God Armour+1
11282	Dragon God Armour+2
11283	Dragon God Armour+3
11284	Dragon God Armour+4
11285	Dragon God Armour+5
11286	Dragon God Armour+6
11287	Dragon God Armour+7
11288	Dragon God Armour+8
11289	Dragon God Armour+9
11290	Black Steel Armour+0
11291	Black Steel Armour+1
11292	Black Steel Armour+2
11293	Black Steel Armour+3
11294	Black Steel Armour+4
11295	Black Steel Armour+5
11296	Black Steel Armour+6
11297	Black Steel Armour+7
11298	Black Steel Armour+8
11299	Black Steel Armour+9
11300	Malleability
11301	Malleability
11302	Good Endurance
11303	Weak Armour
11304	Enemy Wall
11305	Intelligence
11306	Soldiers
11307	Superior Shoes
11308	Endurance of Enemy
11309	Other Enemy Endurance
11400	Azure Suit+0
11401	Azure Suit+1
11402	Azure Suit+2
11403	Azure Suit+3
11404	Azure Suit+4
11405	Azure Suit+5
11406	Azure Suit+6
11407	Azure Suit+7
11408	Azure Suit+8
11409	Azure Suit+9
11410	Ivory Suit+0
11411	Ivory Suit+1
11412	Ivory Suit+2
11413	Ivory Suit+3
11414	Ivory Suit+4
11415	Ivory Suit+5
11416	Ivory Suit+6
11417	Ivory Suit+7
11418	Ivory Suit+8
11419	Ivory Suit+9
11420	Crimson Suit+0
11421	Crimson Suit+1
11422	Crimson Suit+2
11423	Crimson Suit+3
11424	Crimson Suit+4
11425	Crimson Suit+5
11426	Crimson Suit+6
11427	Crimson Suit+7
11428	Crimson Suit+8
11429	Crimson Suit+9
11430	Red Ant Suit+0
11431	Red Ant Suit+1
11432	Red Ant Suit+2
11433	Red Ant Suit+3
11434	Red Ant Suit+4
11435	Red Ant Suit+5
11436	Red Ant Suit+6
11437	Red Ant Suit+7
11438	Red Ant Suit+8
11439	Red Ant Suit+9
11440	Ant Lion Suit+0
11441	Ant Lion Suit+1
11442	Ant Lion Suit+2
11443	Ant Lion Suit+3
11444	Ant Lion Suit+4
11445	Ant Lion Suit+5
11446	Ant Lion Suit+6
11447	Ant Lion Suit+7
11448	Ant Lion Suit+8
11449	Ant Lion Suit+9
11450	Ninja Suit+0
11451	Ninja Suit+1
11452	Ninja Suit+2
11453	Ninja Suit+3
11454	Ninja Suit+4
11455	Ninja Suit+5
11456	Ninja Suit+6
11457	Ninja Suit+7
11458	Ninja Suit+8
11459	Ninja Suit+9
11460	Young Dragon Suit+0
11461	Young Dragon Suit+1
11462	Young Dragon Suit+2
11463	Young Dragon Suit+3
11464	Young Dragon Suit+4
11465	Young Dragon Suit+5
11466	Young Dragon Suit+6
11467	Young Dragon Suit+7
11468	Young Dragon Suit+8
11469	Young Dragon Suit+9
11470	Killer Wind Suit+0
11471	Killer Wind Suit+1
11472	Killer Wind Suit+2
11473	Killer Wind Suit+3
11474	Killer Wind Suit+4
11475	Killer Wind Suit+5
11476	Killer Wind Suit+6
11477	Killer Wind Suit+7
11478	Killer Wind Suit+8
11479	Killer Wind Suit+9
11480	Fuchsia Suit+0
11481	Fuchsia Suit+1
11482	Fuchsia Suit+2
11483	Fuchsia Suit+3
11484	Fuchsia Suit+4
11485	Fuchsia Suit+5
11486	Fuchsia Suit+6
11487	Fuchsia Suit+7
11488	Fuchsia Suit+8
11489	Fuchsia Suit+9
11490	Black Wind Suit+0
11491	Black Wind Suit+1
11492	Black Wind Suit+2
11493	Black Wind Suit+3
11494	Black Wind Suit+4
11495	Black Wind Suit+5
11496	Black Wind Suit+6
11497	Black Wind Suit+7
11498	Black Wind Suit+8
11499	Black Wind Suit+9
11500	Gang-Ma
11501	Zung-Seon
11502	Chung-Zin
11503	Ho-Young
11504	Young-Seon
11505	Su-Sin
11506	O-Gyo
11507	Bi-Pung
11508	Zeok-Hyoun
11509	Ho-Gu
11600	Requiem Plate Armour+0
11601	Requiem Plate Armour+1
11602	Requiem Plate Armour+2
11603	Requiem Plate Armour+3
11604	Requiem Plate Armour+4
11605	Requiem Plate Armour+5
11606	Requiem Plate Armour+6
11607	Requiem Plate Armour+7
11608	Requiem Plate Armour+8
11609	Requiem Plate Armour+9
11610	Storm Plate Armour+0
11611	Storm Plate Armour+1
11612	Storm Plate Armour+2
11613	Storm Plate Armour+3
11614	Storm Plate Armour+4
11615	Storm Plate Armour+5
11616	Storm Plate Armour+6
11617	Storm Plate Armour+7
11618	Storm Plate Armour+8
11619	Storm Plate Armour+9
11620	Misfortune  Armour+0
11621	Misfortune  Armour+1
11622	Misfortune Armour+2
11623	Misfortune Armour+3
11624	Misfortune Armour+4
11625	Misfortune Armour+5
11626	Misfortune Armour+6
11627	Misfortune Armour+7
11628	Misfortune Armour+8
11629	Misfortune Armour+9
11630	Ghost Plate Armour+0
11631	Ghost Plate Armour+1
11632	Ghost Plate Armour+2
11633	Ghost Plate Armour+3
11634	Ghost Plate Armour+4
11635	Ghost Plate Armour+5
11636	Ghost Plate Armour+6
11637	Ghost Plate Armour+7
11638	Ghost Plate Armour+8
11639	Ghost Plate Armour+9
11640	Yin and Yang Armour+0
11641	Yin and Yang Armour+1
11642	Yin and Yang Armour+2
11643	Yin and Yang Armour+3
11644	Yin and Yang Armour+4
11645	Yin and Yang Armour+5
11646	Yin and Yang Armour+6
11647	Yin and Yang Armour+7
11648	Yin and Yang Armour+8
11649	Yin and Yang Armour+9
11650	Mystic Plate Armour+0
11651	Mystic Plate Armour+1
11652	Mystic Plate Armour+2
11653	Mystic Plate Armour+3
11654	Mystic Plate Armour+4
11655	Mystic Plate Armour+5
11656	Mystic Plate Armour+6
11657	Mystic Plate Armour+7
11658	Mystic Plate Armour+8
11659	Mystic Plate Armour+9
11660	Fog Plate Armour+0
11661	Fog Plate Armour+1
11662	Fog Plate Armour+2
11663	Fog Plate Armour+3
11664	Fog Plate Armour+4
11665	Fog Plate Armour+5
11666	Fog Plate Armour+6
11667	Fog Plate Armour+7
11668	Fog Plate Armour+8
11669	Fog Plate Armour+9
11670	Ghost Mask Armour+0
11671	Ghost Mask Armour+1
11672	Ghost Mask Armour+2
11673	Ghost Mask Armour+3
11674	Ghost Mask Armour+4
11675	Ghost Mask Armour+5
11676	Ghost Mask Armour+6
11677	Ghost Mask Armour+7
11678	Ghost Mask Armour+8
11679	Ghost Mask Armour+9
11680	Spirit Plate Armour+0
11681	Spirit Plate Armour+1
11682	Spirit Plate Armour+2
11683	Spirit Plate Armour+3
11684	Spirit Plate Armour+4
11685	Spirit Plate Armour+5
11686	Spirit Plate Armour+6
11687	Spirit Plate Armour+7
11688	Spirit Plate Armour+8
11689	Spirit Plate Armour+9
11690	Magic Plate Armour+0
11691	Magic Plate Armour+1
11692	Magic Plate Armour+2
11693	Magic Plate Armour+3
11694	Magic Plate Armour+4
11695	Magic Plate Armour+5
11696	Magic Plate Armour+6
11697	Magic Plate Armour+7
11698	Magic Plate Armour+8
11699	Magic Plate Armour+9
11700	Gang-Ryoung-Gab
11701	Geuk-Hon-Gab
11702	Ha-An-Gab
11703	Bi-Sang-Gab
11704	Ya-Sang-Gab
11705	Noe-Un-Gab
11706	Zeok-Sang-Gab
11707	Heuk-Gui-Gab
11708	Ma-Sin-Gab
11709	Ma-Ryoung-Sin-Gab
11800	Crimson Clothing+0
11801	Crimson Clothing+1
11802	Crimson Clothing+2
11803	Crimson Clothing+3
11804	Crimson Clothing+4
11805	Crimson Clothing+5
11806	Crimson Clothing+6
11807	Crimson Clothing+7
11808	Crimson Clothing+8
11809	Crimson Clothing+9
11810	Turquoise Clothing+0
11811	Turquoise Clothing+1
11812	Turquoise Clothing+2
11813	Turquoise Clothing+3
11814	Turquoise Clothing+4
11815	Turquoise Clothing+5
11816	Turquoise Clothing+6
11817	Turquoise Clothing+7
11818	Turquoise Clothing+8
11819	Turquoise Clothing+9
11820	Pink Clothing+0
11821	Pink Clothing+1
11822	Pink Clothing+2
11823	Pink Clothing+3
11824	Pink Clothing+4
11825	Pink Clothing+5
11826	Pink Clothing+6
11827	Pink Clothing+7
11828	Pink Clothing+8
11829	Pink Clothing+9
11830	Amorous Clothing+0
11831	Amorous Clothing+1
11832	Amorous Clothing+2
11833	Amorous Clothing+3
11834	Amorous Clothing+4
11835	Amorous Clothing+5
11836	Amorous Clothing+6
11837	Amorous Clothing+7
11838	Amorous Clothing+8
11839	Amorous Clothing+9
11840	Heavenly Clothing+0
11841	Heavenly Clothing+1
11842	Heavenly Clothing+2
11843	Heavenly Clothing+3
11844	Heavenly Clothing+4
11845	Heavenly Clothing+5
11846	Heavenly Clothing+6
11847	Heavenly Clothing+7
11848	Heavenly Clothing+8
11849	Heavenly Clothing+9
11850	Sun Clothing+0
11851	Sun Clothing+1
11852	Sun Clothing+2
11853	Sun Clothing+3
11854	Sun Clothing+4
11855	Sun Clothing+5
11856	Sun Clothing+6
11857	Sun Clothing+7
11858	Sun Clothing+8
11859	Sun Clothing+9
11860	Clothing of Morality+0
11861	Clothing of Morality+1
11862	Clothing of Morality+2
11863	Clothing of Morality+3
11864	Clothing of Morality+4
11865	Clothing of Morality+5
11866	Clothing of Morality+6
11867	Clothing of Morality+7
11868	Clothing of Morality+8
11869	Clothing of Morality+9
11870	Orange Cat Dress+0
11871	Orange Cat Dress+1
11872	Orange Cat Dress+2
11873	Orange Cat Dress+3
11874	Orange Cat Dress+4
11875	Orange Cat Dress+5
11876	Orange Cat Dress+6
11877	Orange Cat Dress+7
11878	Orange Cat Dress+8
11879	Orange Cat Dress+9
11880	Baroness Dress+0
11881	Baroness Dress+1
11882	Baroness Dress+2
11883	Baroness Dress+3
11884	Baroness Dress+4
11885	Baroness Dress+5
11886	Baroness Dress+6
11887	Baroness Dress+7
11888	Baroness Dress+8
11889	Baroness Dress+9
11890	Black Clothing+0
11891	Black Clothing+1
11892	Black Clothing+2
11893	Black Clothing+3
11894	Black Clothing+4
11895	Black Clothing+5
11896	Black Clothing+6
11897	Black Clothing+7
11898	Black Clothing+8
11899	Black Clothing+9
11901	Tuxedo
